video_id	sentence_id	text	label	start	end	speaker
-wkk5heDFJQ	-wkk5heDFJQ_0_2	hi this is narendra kaur i hail from rampur up as far as my academic credentials are concerned i am postgraduate and i'm married and have kids basically i'm a homemaker but before covid i used to do some singing programs and anchoring in air akashwani radio rampur but at this time i'm not doing job because of my little one nowadays i'm working on	0	18.35	40.84	0
-wkk5heDFJQ	-wkk5heDFJQ_0_3	okay so after working on your english skills what kind	0	50.631	53.035	1
-wkk5heDFJQ	-wkk5heDFJQ_0_4	want to do job because my	0	56.741	58.404	0
-wkk5heDFJQ	-wkk5heDFJQ_0_5	do in a way you can take care of	0	78.741	80.184	1
-wkk5heDFJQ	-wkk5heDFJQ_0_6	my family my family members they don't like that	0	92.024	96.746	0
-wkk5heDFJQ	-wkk5heDFJQ_0_7	know job i should do work	0	98.067	99.969	1
-wkk5heDFJQ	-wkk5heDFJQ_0_8	but how did he allow yes actually that time i	0	107.777	112.242	0
-wkk5heDFJQ	-wkk5heDFJQ_0_9	one program a fortnight fifteen days	0	129.736	132.08	1
-wkk5heDFJQ	-wkk5heDFJQ_0_10	yes okay so what kind	0	136.728	138.892	0
-wkk5heDFJQ	-wkk5heDFJQ_0_11	and with the talk going on you used to play some songs	0	172.463	175.488	1
-wkk5heDFJQ	-wkk5heDFJQ_0_12	you can see sometimes i do anchoring or talk	0	178.245	181.494	0
-wkk5heDFJQ	-wkk5heDFJQ_0_13	sometimes you did anchoring sometimes you did some musical programs and you used to play all these things and	0	190.622	197.034	1
-wkk5heDFJQ	-wkk5heDFJQ_0_14	so you know how to play	0	199.856	200.816	1
-wkk5heDFJQ	-wkk5heDFJQ_0_15	yes ma'am i know how	0	201.657	202.938	0
-wkk5heDFJQ	-wkk5heDFJQ_0_16	do you know how to play guitar also	0	210.45	212.132	1
-wkk5heDFJQ	-wkk5heDFJQ_0_17	i have two sons one	0	217.675	219.5	0
-wkk5heDFJQ	-wkk5heDFJQ_0_18	daughter and two sons how old is your daughter	0	222.127	224.866	1
-wkk5heDFJQ	-wkk5heDFJQ_0_19	son he is fourteen years old i have younger	0	229.219	232.746	0
-wkk5heDFJQ	-wkk5heDFJQ_0_20	fourteen years old and the youngest one is four years old so there's a ten years gap so how did you think of being the	0	236.586	243.123	1
-wkk5heDFJQ	-wkk5heDFJQ_0_21	i don't know actually but i feel	0	244.765	246.846	0
-wkk5heDFJQ	-wkk5heDFJQ_0_22	what is your daughter doing	0	250.069	250.95	1
-wkk5heDFJQ	-wkk5heDFJQ_0_23	my daughter she's in class ten okay	0	252.09	254.432	0
-wkk5heDFJQ	-wkk5heDFJQ_0_24	her votes are about to	0	256.133	257.034	1
-wkk5heDFJQ	-wkk5heDFJQ_0_25	and she's you know from icse vote and she's doing	0	258.763	262.434	0
-wkk5heDFJQ	-wkk5heDFJQ_0_26	comes back from hostel and remains	0	271.933	273.615	1
-wkk5heDFJQ	-wkk5heDFJQ_0_27	in hostel and your son does he also stay	0	277.347	279.869	1
-wkk5heDFJQ	-wkk5heDFJQ_0_28	same only the youngest one	0	282.072	284.436	0
-wkk5heDFJQ	-wkk5heDFJQ_0_29	he is staying the other	0	284.616	285.838	1
-wkk5heDFJQ	-wkk5heDFJQ_0_30	care of him also we are having winter vacations	0	289.404	292.207	0
-wkk5heDFJQ	-wkk5heDFJQ_0_31	you are teaching and she	0	301.676	302.96	1
-wkk5heDFJQ	-wkk5heDFJQ_0_32	and the four-year-old does he go	0	306.067	307.25	1
-wkk5heDFJQ	-wkk5heDFJQ_0_33	yes he goes to school actually in	0	308.263	310.693	0
-wkk5heDFJQ	-wkk5heDFJQ_0_34	your english skills you want to work	0	313.985	315.469	1
-wkk5heDFJQ	-wkk5heDFJQ_0_35	much idea about it actually i'm you know i'm nowadays i'm working on my communication skill that time i know that i have to improve i have to polish my language after that i will you know think about it what kind of thing i can	0	321.804	337.633	0
-wkk5heDFJQ	-wkk5heDFJQ_0_36	english is necessary in every	0	338.636	339.937	1
-wkk5heDFJQ	-wkk5heDFJQ_0_37	speakers sometimes yes yes because i did my pg in two thousand and now two thousand twenty-third is going on it was a long gap for me to restart again or to	0	347.563	361.424	0
-wkk5heDFJQ	-wkk5heDFJQ_0_38	you and she corrects your	0	374.113	375.057	1
-wkk5heDFJQ	-wkk5heDFJQ_0_39	know interest in it and he was saying mama it's very good application so it's a very nice experience as we	0	404.838	413.998	0
-wkk5heDFJQ	-wkk5heDFJQ_0_40	and he also talks on these apps and what	0	418.667	421.85	1
-wkk5heDFJQ	-wkk5heDFJQ_0_41	my husband is a businessman he	0	423.332	424.896	0
-wkk5heDFJQ	-wkk5heDFJQ_0_42	up so nowadays it's very cold in up	0	433.543	437.289	1
-wkk5heDFJQ	-wkk5heDFJQ_0_43	know december it was not too much cold it was weather but after december it's going	0	441.222	449.003	0
-wkk5heDFJQ	-wkk5heDFJQ_0_44	as it was expected to be but it started getting very cold after you know thirtieth actually thirty first first	0	457.609	464.399	1
-wkk5heDFJQ	-wkk5heDFJQ_0_45	night yes even i slept late night but i had to wake up early	0	488.307	495.153	0
-wkk5heDFJQ	-wkk5heDFJQ_0_46	are having vacations you get	0	499.08	500.764	1
-wkk5heDFJQ	-wkk5heDFJQ_0_47	a lot of household chores i have to manage and	0	505.756	509.161	0
-wkk5heDFJQ	-wkk5heDFJQ_0_48	what time does he leave home	0	518.178	519.52	1
-wkk5heDFJQ	-wkk5heDFJQ_0_49	no no he uh went there	0	520.342	523.649	0
-wkk5heDFJQ	-wkk5heDFJQ_0_50	leaves at eleven eleven thirty for the	0	528.278	529.9	1
-wkk5heDFJQ	-wkk5heDFJQ_0_51	early he also doesn't leave early and children are also home so but you like to get up earlier yes ma'am	0	535.064	541.25	1
-wkk5heDFJQ	-wkk5heDFJQ_0_52	given me this opportunity because i was messaging you continuously i think for one month or two months i think because of busy schedule you couldn't give the answer or reply	0	574.916	586.91	0
-wkk5heDFJQ	-wkk5heDFJQ_0_53	many messages every day one	0	588.332	590.254	1
-wkk5heDFJQ	-wkk5heDFJQ_0_54	doing nowadays i'm watching some conversational	0	605.778	610.708	0
-wkk5heDFJQ	-wkk5heDFJQ_0_55	i'm watching some conversational videos	0	615.64	617.605	1
-wkk5heDFJQ	-wkk5heDFJQ_0_56	conversational videos on youtube and apart from this i try to speak in english with	0	620.587	627.097	0
-wkk5heDFJQ	-wkk5heDFJQ_0_57	an english speaking atmosphere around me you are talking to your children in english and sometimes you are doing that with your mates also	0	654.091	660.548	1
-wkk5heDFJQ	-wkk5heDFJQ_0_58	i don't know how to stitch the clothes and driving so many things are there but after marriage i learned it teaching and i love teaching and i love driving and now i think spoken english is left	0	680.115	695.87	0
-wkk5heDFJQ	-wkk5heDFJQ_0_59	mistakes are important because you can't learn anything without them isn't	0	723.914	727.805	1
-wkk5heDFJQ	-wkk5heDFJQ_0_60	yes you're absolutely right yes ma'am without	0	728.766	731.188	0
-wkk5heDFJQ	-wkk5heDFJQ_0_61	and you can start watching english content like movies serials comedy shows apart from conversation you can watch some content which	0	763.531	772.101	1
-wkk5heDFJQ	-wkk5heDFJQ_0_62	kitchen that time i am busy uh in kitchen so i	0	790.497	794.849	0
-wkk5heDFJQ	-wkk5heDFJQ_0_63	your children will go after the	0	803.105	804.449	1
-wkk5heDFJQ	-wkk5heDFJQ_0_64	because there is a you know and they schools teachers are allowed to do online you know talk with they can use	0	827.022	836.388	0
-wkk5heDFJQ	-wkk5heDFJQ_0_65	no no she doesn't teach her	0	851.977	855.265	0
-wkk5heDFJQ	-wkk5heDFJQ_0_66	come on saturday you teach her online	0	858.172	860.878	1
-wkk5heDFJQ	-wkk5heDFJQ_0_67	but you said she lives in	0	865.499	866.882	1
-wkk5heDFJQ	-wkk5heDFJQ_0_68	in hostel but on saturday	0	868.465	870.249	0
-wkk5heDFJQ	-wkk5heDFJQ_0_69	for how many hours do you teach her on weekends	0	885.258	887.423	1
-wkk5heDFJQ	-wkk5heDFJQ_0_70	two hours in the morning to one hour in afternoon and before teaching her i have to	0	888.384	895.352	0
-wkk5heDFJQ	-wkk5heDFJQ_0_71	all your weekend goes in	0	898.558	899.581	1
-wkk5heDFJQ	-wkk5heDFJQ_0_72	have to teach your sons also right	0	903.609	905.334	1
-wkk5heDFJQ	-wkk5heDFJQ_0_73	two or three days and my daughter she was studying	0	917.87	922.678	0
-wkk5heDFJQ	-wkk5heDFJQ_0_74	and when when she went to the hostel and that time my eldest son insisted me a lot to do you know her	0	963.256	970.951	0
-wkk5heDFJQ	-wkk5heDFJQ_0_75	the meaning of hostel life i have to manage i have to organize my cupboard or table or chair and here is no laptop my phone chips this type of thing it created a lot	0	1017.122	1030.097	0
-wkk5heDFJQ	-wkk5heDFJQ_0_76	staying away from parents he's too young to	0	1058.297	1060.625	1
-wkk5heDFJQ	-wkk5heDFJQ_0_77	always curious to know what is my sister is doing	0	1084.854	1087.4	0
-wkk5heDFJQ	-wkk5heDFJQ_0_78	my daughter she is in dehradun	0	1106.04	1107.722	0
-wkk5heDFJQ	-wkk5heDFJQ_0_79	different school different school different hostel so he doesn't have family he doesn't	0	1108.783	1114.416	1
-wkk5heDFJQ	-wkk5heDFJQ_0_80	say that why do they go to	0	1123.801	1125.044	1
-wkk5heDFJQ	-wkk5heDFJQ_0_81	that they will not stay here they have	0	1133.434	1135.777	0
-wkk5heDFJQ	-wkk5heDFJQ_0_82	my husband my two children and my mother-in-law so	0	1142.706	1145.968	1
-wkk5heDFJQ	-wkk5heDFJQ_0_83	family so that my all jethanis can	0	1157.649	1160.896	0
-wkk5heDFJQ	-wkk5heDFJQ_0_84	difference and that also helps yes because in my neighborhood in my neighborhood wherever i go i step out of the house everyone is speaking english in the market everywhere so that	0	1178.94	1190.673	1
-wkk5heDFJQ	-wkk5heDFJQ_0_85	spoken environment around you so that's why you are a front english speaker so how can i	0	1200.389	1206.501	0
-wkk5heDFJQ	-wkk5heDFJQ_0_86	tell me this how can i change the environment around us you will have to change yourself because we can't change the people around us so this environment actually we shifted in noida a few years back before that there was no environment so that happened with us also	0	1208.184	1223.924	1
-wkk5heDFJQ	-wkk5heDFJQ_0_87	but how can i search and where	0	1264.23	1266.756	0
-wkk5heDFJQ	-wkk5heDFJQ_0_88	for if you can teach some subjects there are online	0	1270.044	1272.87	1
-wkk5heDFJQ	-wkk5heDFJQ_0_89	wants to talk to me then i give the time and he feels	0	1275.457	1279.205	0
-wkk5heDFJQ	-wkk5heDFJQ_0_90	earn money online so there you will get i think lots of ideas everybody has some talent some hidden talent so you can use that	0	1300.077	1307.07	1
-wkk5heDFJQ	-wkk5heDFJQ_0_91	will watch surely thank you	0	1316.772	1318.115	1
-wkk5heDFJQ	-wkk5heDFJQ_0_92	thank you very much ma'am you have given me this opportunity for having this conversation thanks a lot it's	0	1324.952	1333.346	0
-wkk5heDFJQ	-wkk5heDFJQ_0_93	you're most welcome bye bye	0	1335.11	1336.475	1
0-r1Lif3a2I	0-r1Lif3a2I_0_0	good evening dheeraj how are	0	3.45	5.075	1
0-r1Lif3a2I	0-r1Lif3a2I_0_1	i'm good madam what about	0	5.315	8.445	0
0-r1Lif3a2I	0-r1Lif3a2I_0_2	yeah yeah dheeraj i'm doing	0	9.454	10.857	1
0-r1Lif3a2I	0-r1Lif3a2I_0_3	i celebrated holi with my	0	17.189	18.512	0
0-r1Lif3a2I	0-r1Lif3a2I_0_4	so tell me about yourself we have not	0	29.252	31.276	1
0-r1Lif3a2I	0-r1Lif3a2I_0_5	to thanks to give me opportunity to introduce myself so ma'am i am residing in ahmedabad with my family and i have done mcom and by profession i am an accountant i work for	0	40.013	54.476	0
0-r1Lif3a2I	0-r1Lif3a2I_0_6	occasionally occasionally like normally i like dance whenever there is any function	0	70.954	76.857	0
0-r1Lif3a2I	0-r1Lif3a2I_0_7	bollywood dancing bollywood on bollywood	0	86.558	88.942	1
0-r1Lif3a2I	0-r1Lif3a2I_0_8	yeah any of these songs i	0	89.543	92.528	0
0-r1Lif3a2I	0-r1Lif3a2I_0_9	daughter is three years old and son is	0	124.489	126.775	0
0-r1Lif3a2I	0-r1Lif3a2I_0_10	oh one year old because one	0	128.5	131.019	1
0-r1Lif3a2I	0-r1Lif3a2I_0_11	okay and what have you	0	135.529	136.592	1
0-r1Lif3a2I	0-r1Lif3a2I_0_12	name is tejaswini and son	0	139.486	141.949	0
0-r1Lif3a2I	0-r1Lif3a2I_0_13	both the names are very	0	144.653	145.655	1
0-r1Lif3a2I	0-r1Lif3a2I_0_14	so do you in gujarat	0	148.482	149.944	1
0-r1Lif3a2I	0-r1Lif3a2I_0_15	actually basically i'm from rajasthan	0	159.683	162.11	0
0-r1Lif3a2I	0-r1Lif3a2I_0_16	no yes yes so what do	0	175.02	181.257	1
0-r1Lif3a2I	0-r1Lif3a2I_0_17	is the as we can whether we can improve ourselves	0	207.415	211.105	0
0-r1Lif3a2I	0-r1Lif3a2I_0_18	i consider so how was your that age eighteen	0	226.535	231.477	1
0-r1Lif3a2I	0-r1Lif3a2I_0_19	in your life when you were from	0	238.183	239.584	1
0-r1Lif3a2I	0-r1Lif3a2I_0_20	eighteen to twenty one and i learned so many things in college and then after first of my	0	243.887	253.923	0
0-r1Lif3a2I	0-r1Lif3a2I_0_21	that's why i consider myself yes correct correct so how old would you like to be what age would	0	295.14	302.296	1
0-r1Lif3a2I	0-r1Lif3a2I_0_22	and son is living with	0	341.706	342.507	0
0-r1Lif3a2I	0-r1Lif3a2I_0_23	are still staying with your father	0	359.906	363.211	1
0-r1Lif3a2I	0-r1Lif3a2I_0_24	i'm living with my family at my home	0	379.092	381.698	0
0-r1Lif3a2I	0-r1Lif3a2I_0_25	are they active physically active yes	0	391.513	394.419	1
0-r1Lif3a2I	0-r1Lif3a2I_0_26	hit that so they are he's only like playing with my kids and also going to temple for the worship and my father is	0	399.772	410.554	0
0-r1Lif3a2I	0-r1Lif3a2I_0_27	great and do they socialize a lot meet up other people	0	415.787	420.342	1
0-r1Lif3a2I	0-r1Lif3a2I_0_28	in those pension as well as i	0	430.914	432.778	0
0-r1Lif3a2I	0-r1Lif3a2I_0_29	are you little concerned or worried about	0	457.553	460.279	1
0-r1Lif3a2I	0-r1Lif3a2I_0_30	are getting older right so we also have two cases that thing as well so i am living with my grandfather so i am seeing how they are living so i am already getting the experience of what to do in my old age so i am ready to test challenges in that age as well and if we can't we can't do anything because it is not in our hand that they know i want to still i want to live in this as well because i was in my past i was ten years old ten years old twenty-first years old so	0	478.783	517.664	0
0-r1Lif3a2I	0-r1Lif3a2I_0_31	the meaning of aging gracefully	0	530.682	532.524	1
0-r1Lif3a2I	0-r1Lif3a2I_0_32	like yes aging gracefully means accepting your age	0	540.238	545.155	0
0-r1Lif3a2I	0-r1Lif3a2I_0_33	in your diet because old age is	0	567.19	569.461	1
0-r1Lif3a2I	0-r1Lif3a2I_0_34	is the so so in different different areas we need	0	602.871	605.231	0
0-r1Lif3a2I	0-r1Lif3a2I_0_35	a child did you read books	0	624.831	626.174	1
0-r1Lif3a2I	0-r1Lif3a2I_0_36	books the like animals so these are the did you read any books	0	639.114	648.578	0
0-r1Lif3a2I	0-r1Lif3a2I_0_37	then i went to first year so english was not my favorite subject because i was scared of english those times but now my favorite subject is english only whenever i like to talk i'm very fond of speaking in english i'm very fond of	0	673.951	695.744	0
0-r1Lif3a2I	0-r1Lif3a2I_0_38	you think people as they	0	703.875	705.196	1
0-r1Lif3a2I	0-r1Lif3a2I_0_39	don't have that much responsibility when he was i was twenty-one years old right because at that time i was not earning so my father had a lot of responsibility to educate us and also to survive the family so right now my father is free because i'm already earning also my mother can like take a day off as well	0	761.938	782.704	0
0-r1Lif3a2I	0-r1Lif3a2I_0_40	and madam can i if you don't mind can i have your introduction from like how yes i forgot to	0	789.198	803.553	0
0-r1Lif3a2I	0-r1Lif3a2I_0_41	i was earlier initially when i graduated i worked with air india delhi for many years and then we shifted to mumbai there i switched to teaching and i was teaching in an indian school over there for many years i was taking my primary classes and now we are in delhi and last two almost two years and with clipping go and i also take some workshops for	0	809.836	838.074	1
01PWECz0Xnk	01PWECz0Xnk_0_0	i'm doing great how are	0	5.342	8.064	1
01PWECz0Xnk	01PWECz0Xnk_0_1	i'm doing good i'm doing	0	9.147	10.228	0
01PWECz0Xnk	01PWECz0Xnk_0_2	uh yes i can hear i think at the first day	0	12.61	14.652	1
01PWECz0Xnk	01PWECz0Xnk_0_3	actually using all new equipment um so i'm	0	19.833	24.361	0
01PWECz0Xnk	01PWECz0Xnk_0_4	good well so are you	0	29.252	31.477	1
01PWECz0Xnk	01PWECz0Xnk_0_5	i'm daniel and you are	0	33.361	35.727	0
01PWECz0Xnk	01PWECz0Xnk_0_6	yes i'm david nice to	0	37.151	38.415	1
01PWECz0Xnk	01PWECz0Xnk_0_7	meet you david well awesome well david i can hear you you speak good english so far but how	0	39.678	48.567	0
01PWECz0Xnk	01PWECz0Xnk_0_8	english so i've been learning english for	0	52.152	57.679	1
01PWECz0Xnk	01PWECz0Xnk_0_9	a long time how long	0	65.606	67.789	1
01PWECz0Xnk	01PWECz0Xnk_0_10	twenty three now so i started in twenty twenty but i i have two jobs one is i teach english but also	0	77.046	90.936	0
01PWECz0Xnk	01PWECz0Xnk_0_11	is for your phone the big	0	100.749	103.872	0
01PWECz0Xnk	01PWECz0Xnk_0_12	you know something that is pretty long right	0	115.976	117.861	1
01PWECz0Xnk	01PWECz0Xnk_0_13	if you're driving around or walking	0	123.118	125.541	0
01PWECz0Xnk	01PWECz0Xnk_0_14	oh you also make those kind of things	0	134.19	138.795	1
01PWECz0Xnk	01PWECz0Xnk_0_15	installation everything basically so you asked me when i started teaching i started teaching in well here with cambly i started teaching in late or very early i went back to	0	144.609	169.907	0
01PWECz0Xnk	01PWECz0Xnk_0_16	right currently you're in the philippines and	0	188.897	191.084	1
01PWECz0Xnk	01PWECz0Xnk_0_17	just here on cambly just	0	195.179	196.404	0
01PWECz0Xnk	01PWECz0Xnk_0_18	oh i see well sounds like you're having a	0	206.957	209.159	1
01PWECz0Xnk	01PWECz0Xnk_0_19	philippines it's it's just a bunch of islands it's many different islands just combined together and it's a beautiful place to go no matter where you go usually mean it	0	225.045	242.963	0
01PWECz0Xnk	01PWECz0Xnk_0_20	a good thing about you know that is a good	0	271.704	274.269	1
01PWECz0Xnk	01PWECz0Xnk_0_21	i think what you would say like so the cost of living is our cost of living cost of living is more expensive that's right way way	0	306.768	315.431	0
01PWECz0Xnk	01PWECz0Xnk_0_22	two or three times expensive than the philippines it is that much expensive well that's why i	0	320.718	325.501	1
01PWECz0Xnk	01PWECz0Xnk_0_23	reason that attracted me to the philippines was	0	334.775	337.56	0
01PWECz0Xnk	01PWECz0Xnk_0_24	do here it's very few people speak fifty percent fluent english very few people most people it's hello and goodbye and and believe it or not hello goodbye and coca-cola no that's one of the words that's most popular there and so it's it	0	353.171	384.377	0
01PWECz0Xnk	01PWECz0Xnk_0_25	screen is a little blurry and you know it's sometimes you speak i mean sometimes in past	0	423.966	429.579	1
01PWECz0Xnk	01PWECz0Xnk_0_26	hear you i can hear you	0	435.311	436.195	0
01PWECz0Xnk	01PWECz0Xnk_0_27	mind if i can you	0	443.103	443.746	1
01PWECz0Xnk	01PWECz0Xnk_0_28	yes if you if you	0	447.87	449.353	0
01PWECz0Xnk	01PWECz0Xnk_0_29	hear you perfectly good sorry i had to go um i had to go tell	0	506.324	511.207	0
